DATA_LIMPA,PREFIXO,KM_LIMPO,VALOR_LIMPO,SERVIÇOS,SISTEMA_FREIO,SISTEMA_PNEU,SISTEMA_MOTOR_OLEO,SISTEMA_ELETRICO,TIPO DE MANUTENÇÃO,EMPRESA,RESULTADO,FONTE_ORIGEM
2019-08-28,CA-17001,,,"SUBSTITUIR OLEO DE MOTOR, SUBSTITUIR ÓLEO DO DIFERENCIAL, SUBSTITUIR FLUIDO DE FREIO, SUBSTITUIR ÓLEO HIDRÁULICO, SUBSTITUIR CORREIA DO ALTERNADOR, SUBSTITUIR OLEO DE CAMBIO, SUBSTITUIR PASTILHA DE FREIO, SUBSTITUIR FILTRO DE AR, SUBSTITUIR FILTRO DE COMBUSTIVEL, SUBSTITUIR FILTRO DE OLEO, SUBSTITUIR MOTOR DE AGUA DO LIMPADOR DO PARABRISA, SUBSTITUIR CABO DE SUSTENTAÇÃO DO CAPO",True,False,True,True,,,,veiculos_manutencao_freio
2019-08-28,TP-17003,171498.0,1660.0,"SUBSTITUIR KIT DE EMBREAGEM, SUBSTITUIR COXIM SUPERIOR ESQUERDO, SUBSTITUIR COXIM INFERIOR CENTRAL, SUBSTITUIR SENSOR DO VELOCIMETRO, SUBSTITUIR CARCAÇA DA VALVULA TERMOSTATICA",False,False,False,False,,ARNALDO CAR,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-28,UT-17002,195860.0,15504.0,"TROCA DO KIT DA CORREIA DENTADA, FILTRO DE COMBUSTÍVEL, PRÉ FILTRO DA BOMBA, TROCAR LIMITADOR DA PORTA TRAS E, BORRACHA DA PORTA TRAS, PINO DA PORTA TRAS E, GUIA DA PORTA DE CORRER LATERAL, RECUPERAÇÃO DA GRADE FRONTAL, TROCA DA VARETA E SUPORTES DO CAPÔ, LIMPEZA DO TANQUE DE COMB, SOLDA DO PINO DA TRAVA DA PORTA TRAS E, FUNILARIA E PINTURA GERAL.",False,False,True,False,,JKAR,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-23,TP-17000,129498.0,836.33,"filtro de óleo do motor, filtro de ar, filtro do ar condicionado, óleo de motor",False,False,True,False,,J KAR,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-21,AB-17103,87816.0,,TROCA DA VÁLVULA DO FREIO ESTACIONÁRIO,True,False,False,False,,PHFS,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-21,AB-17103,,,TROCA DA VÁLVULA DO FREIO ESTACIONÁRIO,True,False,False,False,,,,veiculos_manutencao_freio
2019-08-21,ABE-17101,99855.0,4165.0,"TROCA DA CHAVE DE SETA, RELÊ SETA 700W DE PICO 12V, INTERSECTOR ALTERNADO DE PISCA, REVISAO ELETRICA GERAL (LUZES-CURTO), TROCA DO CABO AÇO INOX COM CONEXAO PRENSADA DO ESQUINCHO",False,False,False,False,,TRUCK SERVICE,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-21,MT-17201,26182.0,2383.8,"REVISÃO E MANUTENÇÃO GERAL (TROCA DA JUNTA EMBREAGEM, TROCA DO FILTRO DE OLEO, FILTRO DE GASOLINA, TROCA DOS DISCO EMBREAGEM, DISCO EMBREAGEM UNITARIO, PLACA EMBREAGEM, ARO RODA DIANTEIRA, VELA IGNICAO, OLEO 4T 20W50 MINERAL, JUNTA CUBA BOIA, BATERIA YTX7L-BS, NIPLES DE RODA, CABO ACELERADOR B, RAIOS, ELEMENTO FILTRO AR )",True,False,True,True,,TOTAL MOTOS,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-21,MT-17201,,,"REVISÃO E MANUTENÇÃO GERAL (TROCA DA JUNTA EMBREAGEM, TROCA DO FILTRO DE OLEO, FILTRO DE GASOLINA, TROCA DOS DISCO EMBREAGEM, DISCO EMBREAGEM UNITARIO, PLACA EMBREAGEM, ARO RODA DIANTEIRA, VELA IGNICAO, OLEO 4T 20W50 MINERAL, JUNTA CUBA BOIA, BATERIA YTX7L-BS, NIPLES DE RODA, CABO ACELERADOR B, RAIOS, ELEMENTO FILTRO AR )",True,False,True,True,,,,veiculos_manutencao_freio
2019-08-21,TP-17004,65083.0,,REVISÃO DE FREIO,True,False,False,False,,J KAR,NÃO HOUVE O.S. (GEFROE),CONTROLE  MAN. 181920
2019-08-21,TP-17004,65083.0,651.5,"TROCAR: filtro de óleo do motor, filtro de ar, FILTRO DE COMBUSTVEL, óleo de motor",False,False,True,False,,J KAR,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-21,TP-17004,,,REVISÃO DE FREIO,True,False,False,False,,,,veiculos_manutencao_freio
2019-08-21,UT-17001,56460.0,,TROCA DE BATERIA (45Ah ; N° DE SÉRIE: 1-300 074-11/19-45Ah),False,False,False,True,,CSM/MOpB,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-20,AB-17102,73201.0,,SUBSTITUIÇÃO DO MOTOR DE PARTIDA,False,False,False,True,,CSM/MOpB,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-20,AB-17202,155893.0,650.0,CONJUNTO COMPLETO DA VALVULA SECADORA DO SISTEMA DE AR,False,False,False,False,,MAZANI - COM DE PECAS REMANU E RECOND,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-20,AT-17103,86315.0,,REVISÃO DE FREIO (PRÓXIMA REVISÃO: 87815 KM),True,False,False,False,,MOTOMEC,NÃO HOUVE O.S. (GEFROE),CONTROLE  MAN. 181920
2019-08-20,AT-17103,,,REVISÃO DE FREIO (PRÓXIMA REVISÃO: 87815 KM),True,False,False,False,,,,veiculos_manutencao_freio
2019-08-16,UR-17104,74750.0,700.0,TROCA DE AMORTECEDORES DIANT.,False,False,False,False,,GUARAREMA,NÃO HOUVE O.S. (GEFROE),CONTROLE  MAN. 181920
2019-08-16,UR-17205,,,EM PROCESSO DE DESCARGA,False,False,False,False,,PB SHANGAI,NÃO HOUVE O.S. (GEFROE),CONTROLE  MAN. 181920
2019-08-15,TP-17003,,,COLAGEM DE ADESIVO (VISTORIA TÉCNICA),False,False,False,False,,MOTOMEC,NÃO HOUVE O.S. (GEFROE),CONTROLE  MAN. 181920
2019-08-15,TP-17007,,,COLAGEM DE ADESIVO (VISTORIA TÉCNICA),False,False,False,False,,MOTOMEC,NÃO HOUVE O.S. (GEFROE),CONTROLE  MAN. 181920
2019-08-14,AB-17102,47200.0,,"INSPEÇÃO DE FREIO, PRÓXIMA REVISÃO 48.200",True,False,False,False,,APOLOTECH,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-14,AB-17102,,,"INSPEÇÃO DE FREIO, PRÓXIMA REVISÃO 48.200",True,False,False,False,,,,veiculos_manutencao_freio
2019-08-14,AS-17101,234000.0,,REVISÃO DE FREIO (PROXIMA 235000),True,False,False,False,,APOLOTECH,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-14,AS-17101,,,REVISÃO DE FREIO (PROXIMA 235000),True,False,False,False,,,,veiculos_manutencao_freio
2019-08-14,MO-17001,125219.0,2790.0,Troca dos bicos injetores,False,False,False,False,,PHFS,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-13,TP-17004,,410.0,CONSERTO DA MAGUEIRA DO AR CONDICIONADO E CARGA DE GÁS,False,False,False,False,,VICAL,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-13,UR-17206,141237.0,1654.0,"TROCA DA COIFA DO BATENTE, TROCA DO BATENTE DA SUSPENSÃO DIANT, TROCA DO BATENTE HASTE, TROCA DO ROLAMENTO DO BATENTE",False,False,False,False,,J KAR,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-13,VO-17003,225440.0,,REVISÃO DE FREIO (TROCAR DISCO E PASTILHA NA PRÓXIMA REVISÃO 236000),True,False,False,False,,MULTI PNEUS,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-13,VO-17003,,,REVISÃO DE FREIO (TROCAR DISCO E PASTILHA NA PRÓXIMA REVISÃO 236000),True,False,False,False,,,,veiculos_manutencao_freio
2019-08-13,VO-17008,169045.0,642.0,"substituir o retentor traseiro do volante, substituir o filtro de oleo lubrificante do motor, Trocar o oleo do motor",False,False,True,False,,PHFS,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-12,CM-17101,,,LIMPEZA DO CILINDRO DE EMBREAGEM,False,False,False,False,,APOLOTECH,NÃO HOUVE O.S. (GEFROE),CONTROLE  MAN. 181920
2019-08-12,CM-17101,105721.0,1470.0,TROCA DO SERVO DE EMBREAGEM E SISTEMA DE FREIOS DO CONJUNTO CAVALO/CARRETA,True,False,False,False,,APOLOTECH,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-12,CM-17101,,,TROCA DO SERVO DE EMBREAGEM E SISTEMA DE FREIOS DO CONJUNTO CAVALO/CARRETA,True,False,False,False,,,,veiculos_manutencao_freio
2019-08-09,VO-17008,169045.0,850.0,Diagnosticar minuciosamente a causa do vazamento de óleo do motor na caixa de distribuição traseira (motor MWM Sprinter),False,False,True,False,,PHFS,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-08,AC-17001,157507.0,4855.0,"REPARO EM SINALIZADOR COM TROCA DE PLACA CENTRAL ESQUERDA, PLACA LATERAL ESQUERDA, PLACA LATERAL DIREITA",False,False,False,False,,SPEED WAY,O.S. ENCERRADA (GEFROE) / O.S. NEO CANCELADA,CONTROLE  MAN. 181920
2019-08-08,TP-17002,428394.0,1860.0,"Retificar cabeçote, substituir Kit de distribuição, substituir Kit de retificação, Óleo lubrificante, Filtro de óleo,",False,False,True,False,,ARNALDO CAR,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-07,AT-17104,113692.0,6130.0,REPARO NA GREMALHEIRA E MOTOR DE PARTIDA,False,False,False,True,,INJETRONIC,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-07,UT-17002,195617.0,,TROCA DE BATERIA,False,False,False,True,,CSM/MOPB,NÃO HOUVE O.S. (GEFROE),CONTROLE  MAN. 181920
2019-08-06,ASE-17101,134258.0,1560.0,"recondicionar altarnador, recondicionar motor de partida",False,False,False,True,,ARNALDO CAR,O.S. NÃO LOCALIZADA,CONTROLE  MAN. 181920
2019-08-01,AC-17002,77157.0,3918.66,"TROCA DAS PASTILHAS DE FREIO DIANTEIRO DIANTEIRO, 4 AMORTECEDORES, TROCA DO ÓLEO HIDRÁULICO DO CAMBIO AUTOMÁTICO",True,False,True,False,,J KAR,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-01,AC-17002,,,"TROCA DAS PASTILHAS DE FREIO DIANTEIRO DIANTEIRO, 4 AMORTECEDORES, TROCA DO ÓLEO HIDRÁULICO DO CAMBIO AUTOMÁTICO",True,False,True,False,,,,veiculos_manutencao_freio
2019-08-01,MT-17004,54581.0,51.7,TROCA DE ÓLEO E FILTRO,False,False,True,False,,JUNIOR MOTOS,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-01,UR-17205,,,"SISTEMA DE INJEÇÃO E FREIO (substituir separador de particulas, limpar válvula egr, limpar coletor de admição, limpar tubo egr, limpar radiador egr, limpar catalizador, substituir flauta dos bicos injetores, trocar pastilhas de freio)",True,False,False,False,,*****,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-08-01,UR-17205,,,"SISTEMA DE INJEÇÃO E FREIO (substituir separador de particulas, limpar válvula egr, limpar coletor de admição, limpar tubo egr, limpar radiador egr, limpar catalizador, substituir flauta dos bicos injetores, trocar pastilhas de freio)",True,False,False,False,,,,veiculos_manutencao_freio
2019-07-23,ABS-17101,215035.0,11801.0,"CÂMBIO, FREIOS E AMORTECEDORES (ÓLEO DE CÂMBIO, ANEL, JG CAPA/CONE, EIXO MOTRIZ, DEFLETOR DE ÓLEO, ROLAMENTO DE ROLO CÔNICO, JOGO DE ROLETES, ESPAÇADOR, ANEL RETENTOR, ARRUELA, ENGRENAGEM 2ª VELOCIDADE, ROLETES, ESPAÇADOR 2, ANEL SINCRONIZADO 1ª E 2ª VELOCIDADE, ENGRENAGEM 1ª VELOCIDADE, CAPA/CONE - CAPA, ENGRENAGEM 44 DENTES, ENGRENAGEM 5ª, ANEL RET, KIT DOS S DA RODA DIANT, BIELETA DO TRAMBULADOR, KIT DO TRAMBULADOR DA ALAVANCA CÂMBIO, AMORTECEDOR TRASEIRO-PAR, AMORTECEDOR DIANT - PAR, TERMINAL DE DIREÇÃO, ARTICULAÇÃO DO CÂMBIO, REGULAGEM DO FREIO, ANEL SINCRONIZADO",True,False,True,False,,J KAR,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-23,ABS-17101,,,"CÂMBIO, FREIOS E AMORTECEDORES (ÓLEO DE CÂMBIO, ANEL, JG CAPA/CONE, EIXO MOTRIZ, DEFLETOR DE ÓLEO, ROLAMENTO DE ROLO CÔNICO, JOGO DE ROLETES, ESPAÇADOR, ANEL RETENTOR, ARRUELA, ENGRENAGEM 2ª VELOCIDADE, ROLETES, ESPAÇADOR 2, ANEL SINCRONIZADO 1ª E 2ª VELOCIDADE, ENGRENAGEM 1ª VELOCIDADE, CAPA/CONE - CAPA, ENGRENAGEM 44 DENTES, ENGRENAGEM 5ª, ANEL RET, KIT DOS S DA RODA DIANT, BIELETA DO TRAMBULADOR, KIT DO TRAMBULADOR DA ALAVANCA CÂMBIO, AMORTECEDOR TRASEIRO-PAR, AMORTECEDOR DIANT - PAR, TERMINAL DE DIREÇÃO, ARTICULAÇÃO DO CÂMBIO, REGULAGEM DO FREIO, ANEL SINCRONIZADO",True,False,True,False,,,,veiculos_manutencao_freio
2019-07-18,MOB-17102,47418.0,,TROCAM DE PASTIHAS DE FREIO E DISCO DE FREIO. PRÓX. INSPEÇÃO: 52000,True,False,False,False,,CSM/MOpB,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-18,MOB-17102,,,TROCAM DE PASTIHAS DE FREIO E DISCO DE FREIO. PRÓX. INSPEÇÃO: 52000,True,False,False,False,,,,veiculos_manutencao_freio
2019-07-18,TP-17002,428256.0,1880.04,"substituir pastilhas de freio, substituir disco de freio, substituir sapatas de freio, substituir tambor de freio, substituir hidrovacuo, substituir motor de partida",True,False,False,True,,ARNALDO CAR,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-18,TP-17002,,,"substituir pastilhas de freio, substituir disco de freio, substituir sapatas de freio, substituir tambor de freio, substituir hidrovacuo, substituir motor de partida",True,False,False,True,,,,veiculos_manutencao_freio
2019-07-17,AS-17201,152433.0,1724.0,"Substituição da caixa de distribuição, Substituição da junta da caixa interna, Substituição da junta da tampa, Substituição do retentor de oleo da polia do virabrequim",False,False,True,False,,PHFS,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-17,MOB-17101,46140.0,,TROCAM DE PASTIHAS DE FREIO E DISCO DE FREIO. PRÓX. INSPEÇÃO: 51000,True,False,False,False,,CSM/MOpB,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-17,MOB-17101,,,TROCAM DE PASTIHAS DE FREIO E DISCO DE FREIO. PRÓX. INSPEÇÃO: 51000,True,False,False,False,,,,veiculos_manutencao_freio
2019-07-16,AB-17102,,,"TROCA DA MANGUEIRA DA DIREÇÃO HIDRÁULICA, FOLGA NA CX DE DIREÇÃO, TROCA DA MANGUEIRA DE ÁGUA DO RADIADOR",False,False,False,False,,CSM/MOpB,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-16,MO-17001,124917.0,7143.0,"SUBSTITUIR SEPARADOR DE PARTÍCULAS, LIMPEZA DO EGR, LIMPEZA DO COLETOR DE ADMISSÃO, regeneraçao do separador de particulas via scanner, limpeza do tubo egr, limpeza do radiador egr, limpeza do catalizador",False,False,False,False,,PHFS,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-15,MOTO BOMBA,0.0,294.0,REPARO NO MOTOR,False,False,False,False,,PIONEIRA,NÃO HOUVE O.S. (GEFROE),CONTROLE  MAN. 181920
2019-07-15,UR-17104,72288.0,,PROBL. NA DIREÇÃO (PUXANDO PRO LADO D) E VAZ. DE ÓLEO DE MOTOR PELO CÁRTER,False,False,True,False,,*****,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-11,ABS-17101,215035.0,750.0,"CÂMBIO (MÃO-DE-OBRA PARA DESMONTAR, DIAGNOSTICAR E AVALIAR DANOS)",False,False,False,False,,J KAR,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-11,ABS-17102,,,TROCA DE 06 PNEUS,False,True,False,False,,CSM/MOpB,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-11,AS-17101,230900.0,,REVISÃO DE FREIO,True,False,False,False,,APOLOTECH,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-11,AS-17101,,,REVISÃO DE FREIO,True,False,False,False,,,,veiculos_manutencao_freio
2019-07-10,AS-17101,231569.0,55.0,TROCA E MONTAGEM DE DOIS PNEUS,False,True,False,False,,ELIAS PNEUS,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-10,ASE-17101,133472.0,,REVISÃO DE FREIOS,True,False,False,False,,IMADA,NÃO HOUVE O.S. (GEFROE),CONTROLE  MAN. 181920
2019-07-10,ASE-17101,,,REVISÃO DE FREIOS,True,False,False,False,,,,veiculos_manutencao_freio
2019-07-10,CM-17101,105510.0,,TROCA DO RESERV. DO FLUIDO DE FREIO E REGULAGEM DOS FREIOS,True,False,False,False,,IMADA,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-10,CM-17101,105510.0,,CHECAGEM DA VÁLVULA DE AR DO PEDAL DE EMBREAGEM (VAZANDO),False,False,False,False,,IMADA,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-10,CM-17101,105510.0,41.8,COMPRA DE RESERVATÓRIO DO FLUIDO DE FREIO,True,False,False,False,,NOGUTI,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-10,CM-17101,105510.0,42.0,COMPRA DO RESERVATÓRIO DO FLUIDO DE EMBREAGEM,True,False,False,False,,NOGUTI,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-10,CM-17101,,,TROCA DO RESERV. DO FLUIDO DE FREIO E REGULAGEM DOS FREIOS,True,False,False,False,,,,veiculos_manutencao_freio
2019-07-10,CM-17101,,,COMPRA DE RESERVATÓRIO DO FLUIDO DE FREIO,True,False,False,False,,,,veiculos_manutencao_freio
2019-07-10,CM-17101,,,COMPRA DO RESERVATÓRIO DO FLUIDO DE EMBREAGEM,True,False,False,False,,,,veiculos_manutencao_freio
2019-07-10,VO-17003,224427.0,200.0,LIMPADOR DO PARABRISA (TROCA DA CHAVE DE ACIONAMENTO E DO MOTOR DO LIMPADOR),False,False,False,False,,MACSOM II,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-10,VO-17003,224427.0,298.0,COMPRA DA CHAVE DE SETA,False,False,False,False,,NOGUTI,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-05,AB-17103,86988.0,,REVISÃO DE FREIO (PRÓXIMA REVISÃO 88.500),True,False,False,False,,APOLOTECH,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-05,AB-17103,,,REVISÃO DE FREIO (PRÓXIMA REVISÃO 88.500),True,False,False,False,,,,veiculos_manutencao_freio
2019-07-05,AE-17101,16103.0,,COXIM DO IMPLEMENTO QUEBRADO,False,False,False,False,,CSM/MOPB,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-05,UR-17104,74104.0,,REVISÃO DE FREIO (PRÓXIMA REVISÃO 75.600),True,False,False,False,,GUARAREMA,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-07-05,UR-17104,,,REVISÃO DE FREIO (PRÓXIMA REVISÃO 75.600),True,False,False,False,,,,veiculos_manutencao_freio
2019-06-28,AB-17103,86582.0,,TROCA DE MÓDULO DE SIRENE,False,False,False,False,,MOTOMEC,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-28,AE-17101,15981.0,,REVISÃO PARA EVENTO 9 DE JULHO,False,False,False,False,,CSM/MOpB,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-28,DIVERSOS,,179.06,LAMPADAS EM GERAL,False,False,False,True,,NOGUTI CAMINHÕES,NÃO HOUVE O.S. (GEFROE),CONTROLE  MAN. 181920
2019-06-27,AB-17102,45529.0,,TROCA DE ÓLEO E FILTROS E REVISÃO DE FREIO,True,False,True,False,,CSM/MOpB,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-27,AB-17102,,,TROCA DE ÓLEO E FILTROS E REVISÃO DE FREIO,True,False,True,False,,,,veiculos_manutencao_freio
2019-06-27,AB-17103,86582.0,100.0,SERVIÇO DE TROCA DE ÓLEO E FILTROS ( MATERIAL FORNECIDO PELO CSM),False,False,True,False,,SHIMIZU,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-27,VO-17008,,238.51,COMPRA DE CILINDRO MESTRE DE EMBREAGEM,False,False,False,False,,NOGUTI CAMINHÕES,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-27,VO-17008,,,COMPRA DE CILINDRO MESTRE DE EMBREAGEM,False,False,False,False,,,,veiculos_manutencao_freio
2019-06-25,AB-17103,85786.0,,TROCA DA LONA DE FREIO,True,False,False,False,,CSM/MOpB,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-25,AB-17103,,,TROCA DA LONA DE FREIO,True,False,False,False,,,,veiculos_manutencao_freio
2019-06-25,TP-17206,246887.0,7147.89,"MANUTENÇÃO GERAL (RETICA DO CABECOTE, RETIFICA DO BLOCO DO MOTOR, REPARAR RADIADOR AR QUENTE, RETIFICA DO EIXO VIRABREQUIM, KIT DE JUNTA MOTOR, KIT DE PISTÃO, BOMBA DE ÓLEO, RETENTOR DO VOLANTE DE MOTOR, ÓLEO DE MOTOR, KIT DE DISTRIBUIÇÃO, CORREIA DO ALTERNADOR, VÁLVULA EQUALIZADORA PRESSÃO, FLUIDO DE FREIO, BUCHA DA BARRA ESTABILIZADORA, ADITIVO DO RADIADOR, JOGO DE VELA, OLEO HIDRAULICO, FILTRO DE AR, FILTRO DE COMBUSTIVEL, COXIM MOTOR SUPERIOR LADO ESQ, RESERVATORIO DE AGUA, BRONZINA DE BIELA, BRONZINA DE MANCAL, BOMBA DE AGUA, SENSOR DE ROTAÇAO, SENSOR DE TEMPERATURA, FILTRO DE OLEO, REVISOES NO FREIO E SUSPENSAO",True,False,True,True,,ARNALDO CAR,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-25,TP-17206,,,"MANUTENÇÃO GERAL (RETICA DO CABECOTE, RETIFICA DO BLOCO DO MOTOR, REPARAR RADIADOR AR QUENTE, RETIFICA DO EIXO VIRABREQUIM, KIT DE JUNTA MOTOR, KIT DE PISTÃO, BOMBA DE ÓLEO, RETENTOR DO VOLANTE DE MOTOR, ÓLEO DE MOTOR, KIT DE DISTRIBUIÇÃO, CORREIA DO ALTERNADOR, VÁLVULA EQUALIZADORA PRESSÃO, FLUIDO DE FREIO, BUCHA DA BARRA ESTABILIZADORA, ADITIVO DO RADIADOR, JOGO DE VELA, OLEO HIDRAULICO, FILTRO DE AR, FILTRO DE COMBUSTIVEL, COXIM MOTOR SUPERIOR LADO ESQ, RESERVATORIO DE AGUA, BRONZINA DE BIELA, BRONZINA DE MANCAL, BOMBA DE AGUA, SENSOR DE ROTAÇAO, SENSOR DE TEMPERATURA, FILTRO DE OLEO, REVISOES NO FREIO E SUSPENSAO",True,False,True,True,,,,veiculos_manutencao_freio
2019-06-24,AB-17102,,80.0,SERVIÇO DE SOLDA,False,False,False,False,,MIZUTA,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-24,AB-17102,,46.0,COMPRA DE ABRAÇADEIRA E ANÉIS DE BORRACHA (ORING),False,False,False,False,,JACFLEX,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-24,AS-17101,,,"BATERIA CRAL 90 AH, Nº DE SÉRIE: 15 23/2019 C90009690BM.",False,False,False,True,,REI DAS BATERIAS,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-24,TP-17001,234789.0,,BATERIA MOURA 60AH,False,False,False,True,,MOTOMEC,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-18,CM-17101,,,INSTALAÇÃO DE REFLETOR DE LED TRASEIRO,False,False,False,False,,MOTOMEC,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-18,MOB-17101,45432.0,,INSTALAÇÃO DE SIRENE ELETRÔNICA,False,False,False,False,,MOTOMEC,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-18,MT-17004,,,INSTALAÇÃO DE BATERIA,False,False,False,True,,MOTOMEC,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-17,TP-17003,,100.0,"REVISÃO GERAL ( LIMPEZA DE BICO, LIMPEZA DO RADIADOR, TROCA DA CORREIA DENTADA, CORREIA DO ALTERNADOR E ESTICADOR, BIELETA DA SUSPENSÃO, GUIA DA PORTA, ALINHAMENTO, PASTILHA DE FREIO.",True,True,False,True,,ARNALDO CAR,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-17,TP-17003,,,"REVISÃO GERAL ( LIMPEZA DE BICO, LIMPEZA DO RADIADOR, TROCA DA CORREIA DENTADA, CORREIA DO ALTERNADOR E ESTICADOR, BIELETA DA SUSPENSÃO, GUIA DA PORTA, ALINHAMENTO, PASTILHA DE FREIO.",True,True,False,True,,,,veiculos_manutencao_freio
2019-06-12,AC-17002,73670.0,198.0,JOGO DE PASTILHAS DE FREIO DIANTEIRO,True,False,False,False,,MULTI PNEUS,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-12,AC-17002,,,JOGO DE PASTILHAS DE FREIO DIANTEIRO,True,False,False,False,,,,veiculos_manutencao_freio
2019-06-12,MOB-17101,45092.0,119.9,TROCA DE ÓLEO E FILTRO DE ÓLEO (FILTRO LF3614),False,False,True,False,,JUNIOR MOTOS,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-12,MOB-17102,46258.0,119.9,TROCA DE ÓLEO E FILTRO DE ÓLEO (FILTRO LF3614),False,False,True,False,,JUNIOR MOTOS,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-12,MOTOMEC,0.0,179.06,COMPRA LÂMPADAS AUTOMOTIVAS,False,False,False,True,,NOGUTI,NÃO HOUVE O.S. (GEFROE),CONTROLE  MAN. 181920
2019-06-10,UR-17206,139631.0,8261.84,"SUBSTITUIÇÃO DA CAIXA DE DIREÇÃO, DA TURBINA, DO FLUIDO HIDRÁULICO, DO VOLANTE DE DIREÇÃO, ÓLEO DO MOTOR E FILTRO DE ÓLEO",True,False,True,False,,JKAR,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-10,UR-17206,,,"SUBSTITUIÇÃO DA CAIXA DE DIREÇÃO, DA TURBINA, DO FLUIDO HIDRÁULICO, DO VOLANTE DE DIREÇÃO, ÓLEO DO MOTOR E FILTRO DE ÓLEO",True,False,True,False,,,,veiculos_manutencao_freio
2019-06-07,AB-17103,86400.0,590.0,"REVISÃO ELÉTRICA COM TROCA DE LÂMPADAS, SOQUETES, BUZINAS",False,False,False,True,,MACSOM II,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-07,AC-17002,0.0,300.0,TROCA DO MÓDULO DA SIRENE,False,False,False,False,,SPEED WAY,O.S. ENCERRADA,CONTROLE  MAN. 181920
2019-06-06,AC-17002,,300.0,RELÊ E MÓDULO DE ANIMAÇÃO,False,False,False,False,,SPEED WAY,O.S. ENCERRADA,CONTROLE  MAN. 181920
